journey_id,persona,title,category,primary_workflow_template_name,primary_template_exists,journey_readiness_status,outcomes_prompt_present,requires_desired_outcomes,requires_timeline,manual_path_status,autonomous_path_status,initiative_created,initiative_id,workflow_started,workflow_execution_id,workflow_terminal_or_gate_status,frontend_path_exists,api_path_exists,browser_subset_tested,error_code,error_message,root_cause_category,evidence_ref
2f4f7da4-b965-400f-b6bd-262ba54a3411,solopreneur,Contract Template Creation,legal,Contract Review,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:2f4f7da4-b965-400f-b6bd-262ba54a3411
010b5a1e-bb91-4034-a8da-27602cc7e9d3,solopreneur,Customer Feedback Loop,support,Win/Loss Analysis,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:010b5a1e-bb91-4034-a8da-27602cc7e9d3
3099bb68-6ff5-42ee-9755-b602b4f8855c,solopreneur,Data Backup Strategy,operations,IT Asset Provisioning,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:3099bb68-6ff5-42ee-9755-b602b4f8855c
3db1a2f5-41e1-4b61-a433-02d04e5d0eea,solopreneur,Email List Building,marketing,Email Nurture Sequence,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:3db1a2f5-41e1-4b61-a433-02d04e5d0eea
cb757eb8-06bf-486a-8d84-0e65030579ab,solopreneur,Emergency Fund Planning,finance,Cash Flow Management,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:cb757eb8-06bf-486a-8d84-0e65030579ab
5941a937-cd8d-4ad1-9921-820708fd4bad,solopreneur,Expense Tracking Setup,finance,Pipeline Review,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:5941a937-cd8d-4ad1-9921-820708fd4bad
9ca8bce2-c450-4191-816c-12cb5c7815a7,solopreneur,First Client Acquisition,sales,Lead Generation Workflow,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:9ca8bce2-c450-4191-816c-12cb5c7815a7
8de4e72f-873a-4f90-9c93-866c61dee1c4,solopreneur,Google Business Profile Optimization,marketing,SEO Optimization Audit,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:8de4e72f-873a-4f90-9c93-866c61dee1c4
91973be4-a50e-4d2a-bf1e-c696d189be5d,solopreneur,Health Insurance Research,operations,Benefits Enrollment,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:91973be4-a50e-4d2a-bf1e-c696d189be5d
fbb93bac-ca29-47f2-947e-e884f6dcf4a6,solopreneur,Legacy Client Migration,support,Account Renewal,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:fbb93bac-ca29-47f2-947e-e884f6dcf4a6
434d7758-eb19-4950-a707-9aa5847e8f63,solopreneur,Liability Insurance Setup,operations,Vendor Onboarding,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:434d7758-eb19-4950-a707-9aa5847e8f63
64d880d1-6f8c-407f-8598-6aa23e381eb0,solopreneur,LinkedIn Networking,marketing,Social Media Calendar,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:64d880d1-6f8c-407f-8598-6aa23e381eb0
317afdec-f1d9-40b7-909d-b21c25301077,solopreneur,Networking Event Calendar,marketing,Social Media Calendar,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:317afdec-f1d9-40b7-909d-b21c25301077
16b96dd9-d1d8-4a54-b906-5542966f4f0d,solopreneur,Online Course Launch,product,Initiative Framework,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:16b96dd9-d1d8-4a54-b906-5542966f4f0d
4a8d9a5b-d50d-4334-8138-45cb7c67086c,solopreneur,Password Management,operations,IT Asset Provisioning,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:4a8d9a5b-d50d-4334-8138-45cb7c67086c
897ebcf8-7fb0-488d-9a36-6ce5ce8f690a,solopreneur,Personal Brand Building,marketing,Social Media Campaign Workflow,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:897ebcf8-7fb0-488d-9a36-6ce5ce8f690a
5917f6db-b22f-4d8e-ac5a-58254f174e39,solopreneur,Podcast Launch,content,Initiative Framework,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:5917f6db-b22f-4d8e-ac5a-58254f174e39
2925d14c-d5d3-4d85-8e5b-61945090ccbe,solopreneur,Portfolio Website Launch,marketing,Content Creation Workflow,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:2925d14c-d5d3-4d85-8e5b-61945090ccbe
e3f0228f-5408-4a48-b2d9-1bfc99c73e74,solopreneur,Productivity Tool Stack,operations,IT Asset Provisioning,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:e3f0228f-5408-4a48-b2d9-1bfc99c73e74
f931d173-c7f8-4947-b05b-d2967f93134c,solopreneur,Project Management Setup,operations,Strategic Planning Cycle,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:f931d173-c7f8-4947-b05b-d2967f93134c
a02c9eef-a6e0-42e0-bcc0-41928990b946,solopreneur,Proposal Template Creation,sales,Content Creation Workflow,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:a02c9eef-a6e0-42e0-bcc0-41928990b946
5f9cf892-a948-4e01-ab3d-40ac0a66f881,solopreneur,Quarterly Tax Prep,finance,Tax Filing Prep,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:5f9cf892-a948-4e01-ab3d-40ac0a66f881
951a46e1-cd36-42ee-8df0-342b35f7a21d,solopreneur,Remote Office Setup,operations,Office Move/Expansion,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:951a46e1-cd36-42ee-8df0-342b35f7a21d
24bd36ac-814d-4ca9-b2e9-b57b3b55d448,solopreneur,Retirement Saving Setup,finance,Strategic Planning Cycle,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:24bd36ac-814d-4ca9-b2e9-b57b3b55d448
a2214853-fc35-40ee-9d8c-f5a98066a343,solopreneur,Review Management,marketing,Win/Loss Analysis,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:a2214853-fc35-40ee-9d8c-f5a98066a343
e6cee9c4-c430-4ee8-876f-95755611eeda,solopreneur,SEO Basic Setup,marketing,SEO Optimization Audit,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:e6cee9c4-c430-4ee8-876f-95755611eeda
f51706f4-6944-4fbe-a480-c4d3efc4c432,solopreneur,Service Pricing Strategy,sales,Competitor Analysis Workflow,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:f51706f4-6944-4fbe-a480-c4d3efc4c432
e317a66a-0a00-40e0-9540-6dad9065be2a,solopreneur,Social Media Content Strategy,marketing,Social Media Campaign Workflow,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:e317a66a-0a00-40e0-9540-6dad9065be2a
3073395d-1a28-415e-bd10-00d54a94cc17,solopreneur,Time Blocking Schedule,operations,Strategic Planning Cycle,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:3073395d-1a28-415e-bd10-00d54a94cc17
d18b4c59-7cd9-466c-ba4c-35267f9cd1ff,solopreneur,Upsell Strategy,sales,Upsell Campaign,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:d18b4c59-7cd9-466c-ba4c-35267f9cd1ff
38f01a79-ff9b-4000-8dc3-e9a47c2ab09c,solopreneur,Virtual Assistant Hiring,operations,Recruitment Pipeline,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:38f01a79-ff9b-4000-8dc3-e9a47c2ab09c
b04ed67a-ff8e-422c-b1fb-f9a64c921351,solopreneur,Webinar Funnel Setup,marketing,Webinar Hosting,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:b04ed67a-ff8e-422c-b1fb-f9a64c921351
0f1e7296-96d9-41ea-9964-fdbe092b24c2,startup,Accelerator Prep,strategy,Fundraising Round,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:0f1e7296-96d9-41ea-9964-fdbe092b24c2
84f12d2b-fce9-466f-b3b9-3a6d56d1e48d,startup,Agile Workflow Setup,operations,Strategic Planning Cycle,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:84f12d2b-fce9-466f-b3b9-3a6d56d1e48d
fae68a4a-fb52-4609-81c8-fc7722421966,startup,Analytics Stack Setup,operations,Analytics Implementation,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:fae68a4a-fb52-4609-81c8-fc7722421966
8e985114-4def-4bce-bc53-958777fcbd5e,startup,AngelList Profile,strategy,Fundraising Round,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:8e985114-4def-4bce-bc53-958777fcbd5e
41420076-0d6c-481e-b04a-72614fa92986,startup,Beta User Recruitment,sales,Lead Generation Workflow,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:41420076-0d6c-481e-b04a-72614fa92986
5f7b8c0f-8c74-4348-a676-03a33424f7a7,startup,Board Meeting Deck,strategy,Strategic Planning Cycle,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:5f7b8c0f-8c74-4348-a676-03a33424f7a7
d2bfbb0d-0acc-4a43-8132-a7ab47d3e5da,startup,Burn Rate Monitoring,finance,Financial Reporting,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:d2bfbb0d-0acc-4a43-8132-a7ab47d3e5da
0aeac95f-0204-411d-8156-6922bafce02f,startup,CI/CD Pipeline Setup,operations,Feature Development,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:0aeac95f-0204-411d-8156-6922bafce02f
cdd3f671-acb6-4cb1-8032-62b1db20f5ef,startup,Cap Table Setup,finance,Strategic Planning Cycle,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:cdd3f671-acb6-4cb1-8032-62b1db20f5ef
00004d65-d4fe-445a-960a-d9c71aaaeea9,startup,Churn Analysis,sales,Churn Prevention,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:00004d65-d4fe-445a-960a-d9c71aaaeea9
613e12a7-1a86-4aaa-aece-774dc0b42c1b,startup,Co-founder Agreement,legal,Contract Review,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:613e12a7-1a86-4aaa-aece-774dc0b42c1b
9a85b0a6-0f36-463d-b579-c2ca61f86d1f,startup,Competitor Analysis,strategy,Competitor Analysis Workflow,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:9a85b0a6-0f36-463d-b579-c2ca61f86d1f
121b2e97-e129-4a47-a674-99072a04a3f6,startup,Customer Discovery Interviews,sales,Lead Generation Workflow,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:121b2e97-e129-4a47-a674-99072a04a3f6
fe2ace83-7566-4401-a0fc-ad9d48e2b004,startup,Data Privacy Policy,legal,Policy Update,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:fe2ace83-7566-4401-a0fc-ad9d48e2b004
26c14404-b5b0-4bb4-9588-1afa6162b6ac,startup,Employee Stock Option Plan,hr,Contract Review,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:26c14404-b5b0-4bb4-9588-1afa6162b6ac
ada23021-005a-4e32-9108-bedf60781716,startup,Entity Incorporation,legal,Contract Review,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:ada23021-005a-4e32-9108-bedf60781716
022dde98-15b0-4acd-8053-b7343f0c6f59,startup,First 10 Hires,hr,Recruitment Pipeline,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:022dde98-15b0-4acd-8053-b7343f0c6f59
5d5d9d92-32df-41a7-8791-7490aefbe8ea,startup,Growth Hacking Experiments,marketing,A/B Testing Workflow,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:5d5d9d92-32df-41a7-8791-7490aefbe8ea
b3c534cf-5130-4585-8aae-14460f4a07f5,startup,Internal Dashboard Build,operations,Dashboard Creation,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:b3c534cf-5130-4585-8aae-14460f4a07f5
e7d9e7ee-5da1-4ba2-bef8-6b7aaedea8de,startup,Investor Update Template,strategy,Strategic Planning Cycle,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:e7d9e7ee-5da1-4ba2-bef8-6b7aaedea8de
11c3f531-f8c2-4c9a-af9d-2b36fc7ddacb,startup,Knowledge Base Create,operations,Knowledge Base Update,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:11c3f531-f8c2-4c9a-af9d-2b36fc7ddacb
31bd960e-dad1-4be0-a1e7-f6792ac129d1,startup,MVP Launch,product,Product Launch Workflow,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:31bd960e-dad1-4be0-a1e7-f6792ac129d1
83dcf14e-19f7-456e-9bf5-c35542ddd971,startup,Pitch Deck Iteration,strategy,Content Creation Workflow,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:83dcf14e-19f7-456e-9bf5-c35542ddd971
a5b85e6c-e2e8-4a6f-99c0-3b86facc36b3,startup,Product Hunt Launch,marketing,Product Launch Campaign,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:a5b85e6c-e2e8-4a6f-99c0-3b86facc36b3
f9909938-afd9-489a-b8d1-8143fcd7c6f9,startup,Product Market Fit Validation,strategy,Initiative Framework,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:f9909938-afd9-489a-b8d1-8143fcd7c6f9
0ab80b1f-bc13-485d-874c-cb9eb74b06f2,startup,Referral Program V1,marketing,Partnership Development,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:0ab80b1f-bc13-485d-874c-cb9eb74b06f2
d73ba83a-2b14-4b3d-bafd-c59c01ae648f,startup,Remote Team Culture,hr,Employee Onboarding,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:d73ba83a-2b14-4b3d-bafd-c59c01ae648f
8e9049bd-0a51-459e-a0c9-cde4f6f99a3b,startup,Runway Extension Strategy,finance,Fundraising Round,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:8e9049bd-0a51-459e-a0c9-cde4f6f99a3b
0a984dc1-7587-47ad-a17c-ff525c7613e1,startup,Security Compliance (SOC2 Prep),operations,GDPR Compliance Audit,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:0a984dc1-7587-47ad-a17c-ff525c7613e1
0d5d73a4-3546-42e1-a289-4590439767ad,startup,Seed Fundraising,strategy,Fundraising Round,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:0d5d73a4-3546-42e1-a289-4590439767ad
4e35c185-188d-47c2-86b8-82bc2c082e9c,startup,Series A Prep,strategy,Fundraising Round,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:4e35c185-188d-47c2-86b8-82bc2c082e9c
9afbdf43-445b-4dd0-ae0c-cbab9032826e,startup,Server Cost Optimization,operations,Budget Planning,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:9afbdf43-445b-4dd0-ae0c-cbab9032826e
63a14532-e5c8-4419-b251-45b01f019cfa,startup,Strategic Pivot Analysis,strategy,Strategic Planning Cycle,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:63a14532-e5c8-4419-b251-45b01f019cfa
457a1717-20ed-4c6e-bf88-c4311d906f8a,startup,TechCrunch Outreach,marketing,Influencer Outreach,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:457a1717-20ed-4c6e-bf88-c4311d906f8a
b36b8fe2-4fdb-4752-9693-783ae6a3a011,startup,Terms of Service Draft,legal,Contract Review,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:b36b8fe2-4fdb-4752-9693-783ae6a3a011
f687b14d-4a0f-40f8-8ec6-74428fbf5567,startup,Trademark Registration,legal,IP Filing,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:f687b14d-4a0f-40f8-8ec6-74428fbf5567
94dab695-8897-4623-b3d6-02ad36dcd751,startup,Unit Economics Analysis,finance,Financial Reporting,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:94dab695-8897-4623-b3d6-02ad36dcd751
4636903c-c6aa-4a15-92e9-f06c4b7cdfdc,startup,Viral Loop Design,marketing,Product Launch Workflow,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:4636903c-c6aa-4a15-92e9-f06c4b7cdfdc
2086bff2-4448-40d6-839f-1ce3e3558244,startup,Waitlist Growth Strategy,marketing,Email Nurture Sequence,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:2086bff2-4448-40d6-839f-1ce3e3558244
dd65fc87-36e0-4bbb-ad95-80ad2bcbf6ca,startup,YCombinator Application,strategy,Fundraising Round,True,ready,True,True,True,BLOCKED_ENV_CONFIG,BLOCKED_AUTONOMY_ENV_CONFIG,False,,False,,,True,True,False,,,env,journey:dd65fc87-36e0-4bbb-ad95-80ad2bcbf6ca
